project_name,property_type,property,location_area,location,total_price,price_sqft,area(sq-ft),bhk,bath,area_type,parking,covered_parking,open_parking,extra_room,pooja_room,servant_room,study_room,extra_rooms,furnished_status,property_status,marble_floor,lat,long_,property_link,property_description,builtup_area
Ansal Sushant City II,villa,"3 BHK Villa for Sale in Kalwar Road, Jaipur",kalwar road, Kalwar Road,5550000.0,3922.0,1415,3.0,3.0,Built-up Area,2 Covered Parking,2.0,0.0,Extra Room,0.0,0.0,0.0,1.0,semi-furnished,Ready To Move,Marble Flooring,,,https://www.squareyards.com/resale-3-bhk-extra-room-1415-sq-ft-villa-in-ansal-sushant-city-ii/9481622,"This 3-bedroom, 3-bathroom villa in Jaipur Ansal Sushant City II on Kalwar Road is a fantastic investment opportunity, available for 55 lakh. Spread across 1405 square feet, this freehold property boasts a road view and comes semi-furnished with ample parking for two vehicles.You will enjoy access to a variety of amenities, including kids` play areas, an attached market, a restaurant, a",1415.0
,villa,"3 BHK Villa for Sale in Mansarovar Extension, Jaipur",mansarovar, Mansarovar Extension,11500000.0,6388.0,1800,3.0,3.0,Saleable Area,1 Covered Parking,1.0,0.0,Pooja Room,1.0,0.0,0.0,0.0,semi-furnished,Ready To Move,,26.86337992645348,75.74223283678293,https://www.squareyards.com/resale-3-bhk-pooja-room-1800-sq-ft-villa-in-monika-villa/9012198,"Make your move to a charming 3-bedroom, 3-bathroom villa in Jaipur Mansarovar Extension, presented for sale at 1.14 crore.This semi-furnished home spans 1800 square feet and offers a pleasant road view from its position within a 2-story building. With 1 dedicated parking space and an age of 2-4 years, this villa provides a comfortable and practical living environment.It a place",1565.0
,villa,"2 BHK Villa for Sale in Agra Road, Jaipur",agra road, Agra Road,2500000.0,5555.0,450,2.0,1.0,Built-up Area,1 Covered Parking,1.0,0.0,,0.0,0.0,0.0,0.0,unfurnished,Under Construction,,26.91429182854508,75.88962525129318,https://www.squareyards.com/resale-2-bhk-50-sq-yd-villa-in-agra-road/8282869,"Discover the perfect blend of comfort and modern living with this charming villa located in the peaceful Agra Road locality of Jaipur.Priced attractively at just 25 lakh, this unfurnished property presents a fantastic opportunity for home buyers looking to create their dream space. Spanning an area of 50 square yards, this villa features 2 spacious bedrooms and a welldesigned bathroom,",450.0
,villa,"2 BHK Villa for Sale in Kalwar Road, Jaipur",kalwar road, Kalwar Road,2500000.0,5000.0,500,2.0,1.0,Built-up Area,1 Open Parking,0.0,1.0,,0.0,0.0,0.0,0.0,semi-furnished,Ready To Move,,26.955837902605115,75.64824186265469,https://www.squareyards.com/resale-2-bhk-500-sq-ft-villa-in-kalwar-road/9015964,"What a fantastic chance to own a lovely 2-bedroom villa in Jaipur Kalwar Road area for just 25 Lac.This semi-furnished villa offers a comfortable living space of 500 square feet, perfect for a growing family or as a smart investment. The property is very new, less than a year old, meaning you won`t have to worry about immediate repairs or",500.0
,villa,"4 BHK Villa for Sale in Jhotwara, Jaipur",jhotwara, Jhotwara,8200000.0,4555.0,1800,4.0,4.0,Built-up Area,,0.0,0.0,Pooja Room +3,1.0,0.0,0.0,3.0,semi-furnished,Ready To Move,,26.9517687,75.69002689999999,https://www.squareyards.com/resale-4-bhk-pooja-room-servant-room-study-room-extra-room-1800-sq-ft-villa-in-jhotwara/8419879,"Discover the perfect blend of comfort and style in this stunning semifurnished villa located in the vibrant locality of Jhotwara, Jaipur.With a spacious area of 1800 square feet, this property offers ample room for you and your family to create lasting memories. Designed with a focus on modern living, the villa features four wellappointed bedrooms, providing plenty of private space",1800.0
,villa,"3 BHK Villa for Sale in Mansarovar, Jaipur",mansarovar, Mansarovar,9860000.0,12172.0,810,3.0,4.0,Built-up Area,2 Covered Parking,2.0,0.0,Study Room,0.0,0.0,1.0,0.0,furnished,Ready To Move,,26.855483,75.769196,https://www.squareyards.com/resale-3-bhk-study-room-810-sq-ft-villa-in-mansarovar/9136253,"Seek out a home that offers both tranquility and practicality in Jaipur well-regarded Mansarovar area with this beautifully furnished 3-bedroom, 4-bathroom villa, ready for new owners at 98.6 Lac.This inviting property spans 810 square feet and boasts a pleasant garden view, providing a peaceful outlook from your living space. Inside, you will find a well-ventilated environment designed for comfort, complemented",810.0
,villa,"4 BHK Villa for Sale in Chitrakoot, Jaipur",chitrakoot, Chitrakoot,32500000.0,27777.0,1170,4.0,4.0,Plot Area,2 Covered + 1 Open,2.0,1.0,Pooja Room +1,1.0,0.0,0.0,1.0,semi-furnished,Ready To Move,,26.899140984784754,75.74620015919209,,,819.0
,villa,"4 BHK Villa for Sale in Vaishali Nagar, Jaipur",vaishali nagar, Vaishali Nagar,23000000.0,15678.0,1467,4.0,5.0,Plot Area,2 Covered + 1 Open,2.0,1.0,Pooja Room +1,1.0,0.0,0.0,1.0,semi-furnished,Ready To Move,,26.902326792264407,75.71352548897266,,,1026.9
,villa,"4 BHK Villa for Sale in Gandhi Path, Jaipur",gandhi path, Gandhi Path,18500000.0,18518.0,999,4.0,3.0,Built-up Area,1 Covered Parking,1.0,0.0,,0.0,0.0,0.0,0.0,furnished,Ready To Move,Marble Flooring,26.90596517047445,75.69332107901573,https://www.squareyards.com/resale-4-bhk-111-sq-yd-villa-in-jaipur-property-ndream-ho/9456828,"Picture yourself living in this exquisite furnished four-bedroom, three-bathroom villa in Jaipur prime Gandhi Path area, offered at 1.85 crore.Spanning 1230 square feet, this home overlooks the road and is situated in a reputable gated society, promising both security and a luxurious lifestyle. Residents will enjoy a host of amenities including dedicated kids` play areas, a pet area, and a",999.0
,villa,"4 BHK Villa for Sale in Dhawas, Jaipur",dhawas, Dhawas,17500000.0,14619.0,1197,4.0,4.0,Plot Area,2 Covered + 1 Open,2.0,1.0,Pooja Room,1.0,0.0,0.0,0.0,furnished,Ready To Move,,26.88829720407288,75.73326554149389,https://www.squareyards.com/resale-4-bhk-pooja-room-133-sq-yd-villa-in-jaipur-property-n-dream-h/8346714,"Step into an exquisite lifestyle with this stunning villa located in the vibrant locality of Dhawas, Jaipur.Priced at an attractive  Cr, this modern home spans an impressive area of 133 Square Yards, making it perfect for families seeking both comfort and elegance. This beautifully furnished property boasts 4 spacious bedrooms and 4 wellappointed bathrooms, accommodating all your living needs",837.9
,villa,"4 BHK Villa for Sale in Mansarovar Extension, Jaipur",mansarovar, Mansarovar Extension,33100000.0,22986.0,1440,4.0,5.0,Plot Area,1 Covered + 1 Open,1.0,1.0,Pooja Room +1,1.0,0.0,0.0,1.0,furnished,Ready To Move,,26.86860559903054,75.74151333421469,https://www.squareyards.com/resale-4-bhk-pooja-room-study-room-160-sq-yd-villa-in-jaipur-property-n-dream-h/9110621,"Own a beautiful furnished villa in Jaipur Mansarovar Extension, offering a spacious 160 square yards of living space with a lovely road view.This villa features four bedrooms and five bathrooms, perfect for a growing family, and comes with one dedicated parking spot. You will find a host of amenities designed for your comfort and convenience, including kids` play areas, central",1008.0
,villa,"4 BHK Villa for Sale in Nirman Nagar, Jaipur",nirman nagar, Nirman Nagar,22500000.0,21367.0,1053,4.0,4.0,Plot Area,1 Covered + 1 Open,1.0,1.0,Extra Room,0.0,0.0,0.0,1.0,semi-furnished,Ready To Move,,26.882131049645697,75.75596641749144,https://www.squareyards.com/resale-4-bhk-extra-room-117-sq-yd-villa-in-jaipur-property-n-dream-h/8180651,"Discover the perfect blend of luxury and comfort in this exquisite villa located in the vibrant locality of Nirman Nagar, Jaipur.Priced at an attractive  Cr, this stunning property spans 117 Square Yards, offering ample space for a modern lifestyle. With a delightful road view, this villa is designed to provide both privacy and accessibility, making it a soughtafter residence",737.1
,villa,"5 BHK Villa for Sale in Gurjar Ki Thadi, Jaipur",central jaipur, Gurjar Ki Thadi,28500000.0,20430.0,1395,5.0,4.0,Plot Area,1 Covered + 1 Open,1.0,1.0,Pooja Room,1.0,0.0,0.0,0.0,furnished,Ready To Move,,26.87493727605954,75.76839946210384,https://www.squareyards.com/resale-5-bhk-pooja-room-155-sq-yd-villa-in-jaipur-property-n-dream-h/9228146,"A spacious 5-bedroom, 4-bathroom villa is now available for purchase in Jaipur Gurjar Ki Thadi, offering a comfortable 155 square yards of living space.This furnished villa boasts a community view and comes with the convenience of 1 designated parking spot. Within the complex, you`ll find a variety of amenities to enhance your lifestyle, including dedicated kids` play areas, an attached",976.5
,villa,"3 BHK Villa for Sale in Gandhi Path, Jaipur",gandhi path, Gandhi Path,15000000.0,13888.0,1080,3.0,4.0,Plot Area,1 Covered + 1 Open,1.0,1.0,Pooja Room +1,1.0,0.0,0.0,1.0,furnished,Ready To Move,,26.90372875827445,75.7237708568573,https://www.squareyards.com/resale-3-bhk-pooja-room-study-room-120-sq-yd-villa-in-apni-zameen-apna-aasman/8291702,"Discover the epitome of luxury living in this stunning villa located in the prestigious Gandhi Path area of Jaipur.This beautifully furnished property is available for sale at an attractive price of  crore and offers a generous living space of 120 square yards. Built within the exquisite project Apni Zameen Apna Aasman, this villa boasts a modern design and an",756.0
,villa,"6 BHK Villa for Sale in Manyawas, Jaipur",mansarovar, Manyawas,21500000.0,14390.0,1494,6.0,6.0,Plot Area,1 Covered + 1 Open,1.0,1.0,Pooja Room +1,1.0,0.0,0.0,1.0,semi-furnished,Ready To Move,,26.86337992645348,75.74223283678293,https://www.squareyards.com/resale-6-bhk-pooja-room-study-room-166-sq-yd-villa-in-manyawas/8723129,"Experience luxury living in this stunning villa located in the vibrant locality of Manyawas, Jaipur.Priced at an attractive  crore, this semifurnished property spans an impressive 166 square yards, offering ample space for a growing family. With six spacious bedrooms and six wellappointed bathrooms, comfort and privacy are paramount. The villa features a beautiful road view, enhancing your living experience",1045.8
,villa,"5 BHK Villa for Sale in Sodala, Jaipur",sodala, Sodala,32500000.0,22429.0,1449,5.0,5.0,Plot Area,1 Covered + 1 Open,1.0,1.0,Pooja Room +1,1.0,0.0,0.0,1.0,furnished,Ready To Move,,26.8971349713016,75.78639607876539,https://www.squareyards.com/resale-5-bhk-pooja-room-study-room-161-sq-yd-villa-in-jaipur-property-n-dream-h/9274406,"Life in Jaipur desirable Sodala area is about to get an upgrade with this magnificent furnished villa, now available for sale at 3.25 crore.Spread across a generous 161 square yards, this expansive home boasts five spacious bedrooms and five well-appointed bathrooms, offering ample room for everyone. You will enjoy the convenience of a dedicated parking space and the luxury of",1014.3
,villa,"3 BHK Villa for Sale in Jagatpura, Jaipur",jagatpura, Jagatpura,14500000.0,8055.0,1800,3.0,4.0,Built-up Area,1 Covered + 1 Open,1.0,1.0,Pooja Room,1.0,0.0,0.0,0.0,furnished,Ready To Move,,26.803088393404217,75.85649326443672,https://www.squareyards.com/resale-3-bhk-pooja-room-1800-sq-ft-villa-in-porwal-realty/9546924,"This beautifully furnished 3-bedroom, 4-bathroom villa in Jagatpura, Jaipur presents a compelling chance to own a stylish and comfortable home.Spread across 1800 square feet, this property boasts an impressive array of amenities designed for a luxurious lifestyle, including a gymnasium, swimming pool, badminton and tennis courts, and dedicated kids' play areas. Residents will also appreciate the convenience of a central",1800.0
,villa,"4 BHK Villa for Sale in Pink City, Jaipur",central jaipur, P,14500000.0,134259.0,108,4.0,4.0,Built-up Area,2 Covered + 1 Open,2.0,1.0,,0.0,0.0,0.0,0.0,furnished,,Marble Flooring,26.812058792749955,75.85988625884056,https://www.squareyards.com/resale-4-bhk-108-sq-ft-villa-in-porwal-realty/9039459,"Your search for a beautiful home in Jaipur Pink City ends here with this stunning 4-bedroom, 4-bathroom furnished villa, available for sale at 1.45 crore.Spread across 108 square feet and boasting a lovely garden view, this property offers a comfortable and convenient lifestyle for families. You will find a host of amenities designed to enhance your living experience, including a",108.0
,villa,"4 BHK Villa for Sale in Tonk Phatak, Jaipur",central jaipur, Tonk Phatak,12500000.0,16149.0,774,4.0,3.0,Built-up Area,1 Covered + 1 Open,1.0,1.0,,0.0,0.0,0.0,0.0,semi-furnished,Under Construction,,26.88839468761477,75.78729193657637,https://www.squareyards.com/resale-4-bhk-86-sq-yd-villa-in-tonk-phatak/8420309,"Discover the charm of modern living in this stunning semifurnished villa located in the vibrant locality of Tonk Phatak, Jaipur.Priced attractively at  Cr, this property offers a spacious layout spanning 86 square yards, making it perfect for families seeking both comfort and convenience. With four wellappointed bedrooms and three bathrooms, this villa caters to all your familys needs, ensuring",774.0
Galaxy Enclave Kalwara,villa,"6 BHK Villa for Sale in Kalwara, Jaipur",other, Kalwara,28500000.0,8489.0,3357,6.0,4.0,Built-up Area,2 Covered Parking,2.0,0.0,Servant Room,0.0,1.0,0.0,0.0,semi-furnished,Ready To Move,,,,https://www.squareyards.com/resale-6-bhk-servant-room-373-sq-yd-villa-in-galaxy-enclave-kalwara/8664555,"Welcome to your dream home in the serene locality of Kalwara, Jaipur! This stunning semifurnished villa in the prestigious Galaxy Enclave Kalwara is a perfect blend of luxury, comfort, and affordability, all at an attractive price of 2.85 crore.Spanning across a generous area of 373 square yards, this property is designed to cater to the needs of a large family,",3357.0
Park Vaishali,villa,"6 BHK Villa for Sale in Vaishali Nagar, Jaipur",vaishali nagar, Vaishali Nagar,35500000.0,29583.0,1200,6.0,6.0,Built-up Area,,0.0,0.0,Pooja Room,1.0,0.0,0.0,0.0,furnished,Ready To Move,,,,https://www.squareyards.com/resale-6-bhk-pooja-room-120-sq-mt-villa-in-park-vaishali/9183840,"Start your new life chapter in this stunning 6-bedroom, 0-bathroom furnished villa located in the sought-after Park Vaishali project in Vaishali Nagar, Jaipur.Priced at 3.55 crore, this spacious 120 square meter villa offers a luxurious lifestyle with its Vastu-compliant design and wide road access. Enjoy the convenience of central Wi-Fi and round-the-clock security, ensuring peace of mind for you and",1200.0
The Nest,villa,"3 BHK Villa for Sale in Jagatpura, Jaipur",jagatpura, Jagatpura,10000000.0,11111.0,900,3.0,2.0,Built-up Area,1 Covered Parking,1.0,0.0,Pooja Room,1.0,0.0,0.0,0.0,furnished,,,,,https://www.squareyards.com/resale-3-bhk-pooja-room-100-sq-yd-villa-in-the-nest/8990797,"This furnished 3-bedroom villa in Jagatpura, Jaipur, is ready for you to move in and start enjoying a great lifestyle.Priced at 1 crore, this villa spans 100 square yards and offers a comfortable living experience for families, with two bathrooms and parking for one vehicle. You'll love the convenience of the prime location, just a stone throw from the city",900.0
,villa,"5 BHK Villa for Sale in Gandhi Path, Jaipur",gandhi path, Gandhi Path,23100000.0,4762.0,4850,5.0,5.0,Built-up Area,2 Covered + 1 Open,2.0,1.0,Pooja Room,1.0,0.0,0.0,0.0,semi-furnished,Ready To Move,,26.89419002275413,75.70557106286287,https://www.squareyards.com/resale-5-bhk-pooja-room-4850-sq-ft-villa-in-dream-luxury-kothi-gandhi/9199315,"4bhk  Home theatre           
Gated colony
Size. 22.6x60=150  
Jda approved
Separate ptta 
East facing 
Vastu facility 
30 feet road  
4bhk luxurious bedroom 
Home theatre 
Rooftop garden 
Drowning Room 
Dining area separate 
Fully modular kitchen
6 washroom
Big size TV 
8 seater sofa   centre, table, drowning aera
5 seater sofa  centre,",4850.0
,villa,"4 BHK Villa for Sale in Gandhi Path, Jaipur",gandhi path, Gandhi Path,40000000.0,21367.0,1872,4.0,5.0,Built-up Area,2 Covered + 2 Open,2.0,2.0,Pooja Room +1,1.0,0.0,0.0,1.0,semi-furnished,Ready To Move,,26.90477521334744,75.74886426329613,https://www.squareyards.com/resale-4-bhk-pooja-room-servant-room-208-sq-yd-villa-in-gandhi-path/8488597,"Discover your dream home in the vibrant locality of Gandhi Path, Jaipur, with this exquisite villa now available for sale at an attractive price of 4 crore.Spanning an impressive 208 square yards, this modern and spacious property offers a perfect blend of luxury and comfort, making it an ideal choice for families and discerning buyers alike. This stunning villa is",1872.0
,villa,"4 BHK Villa for Sale in Vaishali Nagar, Jaipur",vaishali nagar, Vaishali Nagar,12500000.0,13888.0,900,4.0,3.0,Built-up Area,1 Covered + 2 Open,1.0,2.0,Pooja Room,1.0,0.0,0.0,0.0,semi-furnished,Ready To Move,,26.90477521334744,75.74886426329613,https://www.squareyards.com/resale-4-bhk-pooja-room-100-sq-yd-villa-in-vaishali-nagar/8476072,"Discover your dream home in the vibrant locality of Vaishali Nagar, Jaipur, with this stunning villa that perfectly balances luxury and comfort.Priced at an attractive  crore, this meticulously designed property spans an area of 100 Square Yards and is just waiting for you to make it your own. With a generous layout featuring four spacious bedrooms and three wellappointed",900.0
